timestamp,scene_number,scene_snapshot_number,scene_snapshot_path,subtitle,cleaned_subtitle,snapshot_desc,profanity_present,nudity_present,should_censor
1752297,,,,(那我高兴让她们平安.),,,False,False,False
1755297,,,,"(若你的战士要骑她们, 就要将她们收作妻子.)",,,False,False,False
1760297,,,,(马会和羊交配吗?),,,False,False,False
1763797,,,,(马和羊都是龙的食物!),,,False,False,False
1767797,,,,(你是个外族人.),,,False,False,False
1770297,,,,(你无权命令我.),,,False,False,False
1772297,,,,"(我是卡丽熙, 我有权命令你.)",,,False,False,False
1775396,,,,( Drogo snickers ),,,False,False,False
1777797,,,,(看她变得多凶猛?),,,False,False,False
1780797,,,,"(这是因为她怀着我的儿子, 骑着世界的骏马,)",,,False,False,False
1785396,,,,(让她充满火焰.),,,False,False,False
1788396,,,,(我听明白了.),,,False,False,False
1791396,,,,"(马戈, 找别地方去发泄吧.)",,,False,False,False
1793848,,,,( Spits ),,,False,False,False
1795797,,,,(听从外族女人的卡奥还算是什么卡奥.),,,False,False,False
1800521,,,,"<i>(奥霍斯.)
( Drogo grunts ) Ohos.</i>",,,False,False,False
1804726,,,,"<i>(让开.)
Os.</i>",,,False,False,False
1811826,,,,(我不会用火烧掉你的尸体.),,,False,False,False
1816826,,,,(我不会给你那样的荣耀.),,,False,False,False
1824826,,,,(我会让甲虫吃你的眼珠.),,,False,False,False
1827326,,,,(我会让蛆虫爬满你的肺.),,,False,False,False
1835326,,,,(我会让雨水落在你腐烂的皮肤上...),,,False,False,False
1840326,,,,(...直到你只剩下一把骨头.),,,False,False,False
1848326,,,,(你要先杀得死我才行.),,,False,False,False
1850700,,,,"(你就要死了.)
( Gasps )",,,False,False,False
1871700,,,,(我的日和星受伤了.),,,False,False,False
1874900,,,,(只是破了点皮...),,,False,False,False
1875900,,,,(...我生命中的月亮.),,,False,False,False
1877900,,,,(医者在哪儿?),,,False,False,False
1880900,,,,(让飞虫咬了一口而已.),,,False,False,False
1883000,,,,"<i>(我可以帮伟大的骑马战士疗伤.)
( Woman speaking Dothraki )</i>",,,False,False,False
1884567,,,,( Gasps ),,,False,False,False
1886768,,,,(卡奥不需要跟羊交配的女人帮忙.),,,False,False,False
1891768,,,,"(她是我的人, 让她说.)",,,False,False,False
1894210,,,,"谢谢您, 银发夫人.
Thank you, silver lady.",,,False,False,False
1898582,,,,"你是谁?
Who are you?",,,False,False,False
1901084,,,,"我叫弥丽马兹笃尔. 是这座神庙的女祭司.
I am named Mirri Maz Duur. I was the Godswife of this Temple.",,,False,False,False
1904052,,,,"(巫魔女.)
( Spits )",,,False,False,False
1905688,,,,"我母亲是从前的女祭司.
My mother was Godswife here before me.",,,False,False,False
1908458,,,,"她教会我如何调制圣烟和圣膏.
She taught me how to make healing smokes and ointments.",,,False,False,False
1910926,,,,"<i>所有人类都是同一群羔羊, 这是我们的信仰.
All men are of one flock, so my people believe.</i>",,,False,False,False
1913964,,,,"至高牧神派我到世上医治他的...
The Great Shepherd sent me to Earth to heal his--",,,False,False,False
1916365,,,,(巫魔女太多话了. 会毒害耳朵.),,,False,False,False
1921707,,,,"不论是羔羊或是狮子,
lamb or lion,",,,False,False,False
1923741,,,,"他的伤口必须立刻清洗缝针
his wound must be washed and sewn",,,False,False,False
1926444,,,,"<i>不然会化脓的.
or it will fester.</i>",,,False,False,False
1929845,,,,"(让她给你清洗伤口吧, 我的日和星...)",,,False,False,False
1932045,,,,(看见你流血让我心痛.),,,False,False,False
1953502,,,,"<i>( Men chatting, eating )</i>",,,False,False,False
1957307,,,,"三十年来我杀死过...
For 30 years I've been making corpses",,,False,False,False
1960644,,,,"无数敌人, 小子.
out of men, boy.",,,False,False,False
1962512,,,,"我最适合率领前锋.
I'm the man you want leading the Vanguard.",,,False,False,False
1966615,,,,"盖伯特葛洛佛才该率领前锋.
Galbart Glover will lead the Van.",,,False,False,False
1968817,,,,"除非他妈的长城整个融化
The bloody Wall will melt", Unless the Great Wall melts entirely.,,True,False,False
1971519,,,,"否则安伯家别想走在葛洛佛家前头.
before an Umber marches behind a Glover.",,,False,False,False
1975423,,,,"<i>我要率领前锋
I will lead the Van</i>",,,False,False,False
1977692,,,,"否则我就带着我的人马
or I will take my men",,,False,False,False
1980027,,,,"班师回家.
and march them home.",,,False,False,False
1987067,,,,"欢迎你这么做, 安伯大人.
You are welcome to do so, Lord Umber.",,,False,False,False
1989770,,,,"等我收拾完兰尼斯特家
And when I am done with the Lannisters",,,False,False,False
1992874,,,,"我会立刻回师北上,
I will march back North,",,,False,False,False
1995210,,,,"把你从你的城堡里抓出来
root you out of your Keep",,,False,False,False
1996711,,,,"并当成背誓者吊死.
and hang you for an oathbreaker.",,,False,False,False
1999414,,,,"背誓者, 是吗?!
Oathbreaker, is it?!",,,False,False,False
2002984,,,,"我可不会干坐着任人侮辱
I'll not sit here and swallow insults",,,False,False,False
2005587,,,,"特别是象你这种刚从泥里钻出来的小鬼, 八成连尿都还有青草气.
from a boy so green he pisses grass."," A particularly fresh kid like you, chances are even basic stuff still smells of grass to you.",,True,False,False
2009157,,,,( Snarls ),,,False,False,False
2010992,,,,<i>( Screaming )</i>,,,False,False,False
2022304,,,,"我父亲曾教导我必须以死刑惩戒...
My Lord father taught me it was death to bare steel",,,False,False,False
2024638,,,,"<i>敢对主君拔剑的封臣.
- against your Liege Lord. - ( Huffs )</i>",,,False,False,False
2026740,,,,"但我相信大琼恩只是想帮我切肉罢了.
But doubtless the Greatjon only meant to cut my meat for me.",,,False,False,False
2033082,,,,"你的肉...
Your meat...",,,False,False,False
2040656,,,,"还真他妈的硬.
is bloody tough."," It's quite challenging, alright.",,True,False,False
2044228,,,,<i>( Chortles )</i>,,,False,False,False
2048099,,,,( All laughing ),,,False,False,False
2073960,,,,"- 怎么了? 出什么事了? - 嘘, 没什么.
- What is it? What's happened? - Shh, it's all right.",,,False,False,False
2081402,,,,"- 你要去哪儿? - 去南方. 去救父亲.
- Where are you going? - South. For father.",,,False,False,False
2085005,,,,"可现在是午夜啊.
But it's the middle of the night.",,,False,False,False
2086740,,,,"兰尼斯特家的探子无处不在.
The Lannisters have spies everywhere.",,,False,False,False
2088909,,,,"我不希望让他们知道我们已经出发.
I don't want them to know we're coming.",,,False,False,False
2091512,,,,"他们的人马比我们多.
They have more men than we do.",,,False,False,False
2094248,,,,"嗯, 是这样的.
Aye, they do.",,,False,False,False
2096483,,,,"我能和你一起去吗?
Can't I come with you?",,,False,False,False
2098585,,,,"现在我能骑马了. 你看过我骑马了.
I can ride now. You've seen me riding.",,,False,False,False
2101121,,,,"我不会再惹麻烦的, 我...
And I won't get in the way, I--",,,False,False,False
2103257,,,,"临冬城必须有史塔克家的人坐镇.
There must always be a Stark at Winterfell.",,,False,False,False
2105826,,,,"在我回来之前你就是城主.
Until I return that will be you.",,,False,False,False
2110431,,,,"我们走后你绝不能离开城堡. 明白吗?
You are not to leave the castle walls while we are gone. Do you understand?",,,False,False,False
2116338,,,,"好好听从鲁温师傅的教导. 好好照顾你的弟弟.
Listen to Maester Luwin. Look after your little brother.",,,False,False,False
2119742,,,,"我会的.
I will.",,,False,False,False
2121911,,,,"我有时间就会写信回来,
I'll send letters whenever I can,",,,False,False,False
2124012,,,,"但如果你很久没收到我的信,
but if you don't hear from me,",,,False,False,False
2126282,,,,"也不要担心.
don't be scared.",,,False,False,False
2133291,,,,"我会回来的.
Until I return.",,,False,False,False
2155715,,,,"你躲在那儿多久了?
How long have you been hiding out there?",,,False,False,False
2158818,,,,"罗柏会找你道别.
Robb will be looking for you to say goodbye.",,,False,False,False
2163623,,,,"他们全都走了.
They've all gone away.",,,False,False,False
2165592,,,,"他们很快就会回来. 罗柏会救出父亲
They'll be back soon. Robb will free father",,,False,False,False
2168561,,,,"他们会和母亲一道回来.
and they'll come back with mother.",,,False,False,False
2172431,,,,"不, 他们不会.
No, they won't.",,,False,False,False
2179606,,,,"<i>请你们务必看顾罗柏.
Bran: Please watch over Robb.</i>",,,False,False,False
2181742,,,,"也请你们看顾临冬城所所有人马.
And watch over all the other men from Winterfell.",,,False,False,False
2184244,,,,"还有, 还有席恩.
And Theon too, I suppose.",,,False,False,False
2193119,,,,"你听见了吗, 孩子?
You hear them, boy?",,,False,False,False
2195922,,,,"旧神正在回答你.
The Old Gods are answering you.",,,False,False,False
2198557,,,,"你在这里做什么?
What are you doing here?",,,False,False,False
2200492,,,,"他们也是我的神.
They're my Gods too.",,,False,False,False
2204864,,,,"在长城之外, 他们是惟一的真神.
Beyond the Wall, they're the only Gods.",,,False,False,False
2209836,,,,"即便奴隶也可以祈祷.
Even slaves are allowed to pray.",,,False,False,False
2212172,,,,"你可不是奴隶.
You're not a slave.",,,False,False,False
2216610,,,,"嗯, 你的朋友确实曾经拿刀抵住我的喉咙.
Well, your friend did put a knife to my throat.",,,False,False,False
2220715,,,,"我不是在抱怨, 小领主,
I'm not complaining, Little Lord,",,,False,False,False
2223351,,,,"只是说出事实.
just telling truths.",,,False,False,False
2227387,,,,"你说听见神说话是什么意思?
What did you mean about hearing the Gods?",,,False,False,False
2230224,,,,"你向他们祈求,
You asked them,",,,False,False,False
2232592,,,,"而他们正在回答.
they're answering you.",,,False,False,False
2234262,,,,"嘘.
Shh.",,,False,False,False
2237264,,,,"竖起耳朵.
Open your ears.",,,False,False,False
2238965,,,,<i>( Leaves rustling )</i>,,,False,False,False
2244371,,,,"不过是风声.
It's only the wind.",,,False,False,False
2246641,,,,"你以为这风是谁送来的?
Who do you think sends the wind",,,False,False,False
2249677,,,,"如果不是诸神的话?
if not the Gods?",,,False,False,False
2251679,,,,"他们能看到你, 孩子.
They see you, boy.",,,False,False,False
2253414,,,,"<i>他们也能听到你说话.
They hear you.</i>",,,False,False,False
2255851,,,,<i>( Sighs )</i>,,,False,False,False
2257452,,,,"在你哥哥要去的地方, 他们无法帮他.
Your brother will get no help from them where he's going.",,,False,False,False
2260322,,,,"旧神在南方没有力量.
The Old Gods have no power in the South.",,,False,False,False
2263159,,,,"那儿的鱼梁木早已被砍伐一空.
The Weirwoods there were all cut down a long time ago.",,,False,False,False
2266864,,,,"没有眼睛, 他们如何看顾你哥哥呢?
How can they watch when they have no eyes?",,,False,False,False
2269666,,,,<i>( Running footsteps )</i>,,,False,False,False
2272670,,,,"嗯, 真是个大块头.
( Osha giggles ) Well, there's a big man.",,,False,False,False
2276572,,,,"我敢说他有巨人的血统.
He has giants' blood in him or I'm the Queen.",,,False,False,False
2279775,,,,"回去找你的衣服, 阿多.
Go back and find your clothes, Hodor.",,,False,False,False
2282177,,,,"<i>去穿衣服吧.
- ( Laughs ) - Go dress.</i>",,,False,False,False
2284047,,,,"阿多.
Hodor.",,,False,False,False
2288717,,,,"长城之外真的有巨人吗?
Are there really giants beyond the Wall?",,,False,False,False
2292288,,,,"有巨人, 还有比巨人更可怕的生物.
Giants and worse than giants.",,,False,False,False
2295291,,,,"我跟你哥哥说过,
I tried telling your brother,",,,False,False,False
2298293,,,,"他走错方向了.
he's marching the wrong way.",,,False,False,False
2300128,,,,"所有的人马, 他们应该去北方, 孩子.
All these swords, they should be going North, boy.",,,False,False,False
2303666,,,,"北方, 不是南方!
North, not south!",,,False,False,False
2308572,,,,"寒风已然吹起.
The cold winds are rising.",,,False,False,False
2311007,,,,<i>( Leaves rustling )</i>,,,False,False,False
2326958,,,,"他们被异鬼做了手脚.
They were touched by White Walkers.",,,False,False,False
2330829,,,,"所以他们才会回来.
That's why they came back.",,,False,False,False
2332831,,,,"所以他们的眼睛才会变成蓝色.
That's why their eyes turned blue.",,,False,False,False
2335733,,,,"只有火能阻止他们.
Only fire will stop them.",,,False,False,False
2340806,,,,"你怎么知道的?
How do you know that?",,,False,False,False
2342608,,,,"我从书上看到的...
I read about it in a book--",,,False,False,False
2344376,,,,"伊蒙师傅的图书馆里的一本非常古老的书.
a very old book in Maester Aemon's library.",,,False,False,False
2349981,,,,"那本书还说了些什么?
What else did the book say?",,,False,False,False
2352150,,,,"异鬼
The White Walkers",,,False,False,False
2354085,,,,"在冰层之下沉睡了数千年.
sleep beneath the ice for thousands of years.",,,False,False,False
2356887,,,,"当他们苏醒的时候...
And when they wake up--",,,False,False,False
2360425,,,,"当他们苏醒的时候会怎样?
And when they wake up, what?",,,False,False,False
2367231,,,,"我希望长城足够高.
I hope The Wall is high enough.",,,False,False,False
2392657,,,,( Men chattering ),,,False,False,False
2402264,,,,"是夏雪, 夫人.
Summer snows, My Lady.",,,False,False,False
2404601,,,,"罗柏马带来了北境的人马.
Robb's brought the North with him.",,,False,False,False
2413844,,,,"河间地的领主们正在败退
The River Lords are falling back",,,False,False,False
2415746,,,,"詹姆兰尼斯特在后面穷追不舍.
with Jaime Lannister at their heels.",,,False,False,False
2417614,,,,"而泰温大人正带着另一支兰尼斯特军队从南方进逼.
And Lord Tywin is bringing around a second Lannister army from the South.",,,False,False,False
2421052,,,,"我们的斥候报告说其规模比弑君者的更庞大.
Our scouts confirm it's even larger than the Kingslayer's.",,,False,False,False
2423855,,,,"管他一支还是两支军队, 北境之王...
One army or two, the Kings in the North",,,False,False,False
2427159,,,,"能够打垮十倍优势的敌人.
threw back hosts 10 times as large.",,,False,False,False
2434465,,,,"母亲!
Mother!",,,False,False,False
2439538,,,,"你气色很好.
You look well.",,,False,False,False
2443273,,,,"凯特琳夫人, 在此动乱时刻见到您真是高兴.
Lady Catelyn, you're a welcome sight in these troubled times.",,,False,False,False
2447077,,,,"我们没想到会在这里见到您, 夫人.
We had not thought to meet you here, My Lady.",,,False,False,False
2450514,,,,"我也没想到会来这里.
I had not thought to be here.",,,False,False,False
2453117,,,,"我想单独和我儿子讲几句话.
I would speak with my son alone.",,,False,False,False
2455219,,,,"相信诸位大人能够理解.
I know you will forgive me, My Lords.",,,False,False,False
2457556,,,,"你们听见夫人说的话了! 快动身!
You heard her! Move your asses!", You all heard what Mrs. said! Quickly move now!,,True,False,False
2459824,,,,"快点, 到外面去.
Come on, out.",,,False,False,False
2462195,,,,"你也是, 葛雷乔伊. 你他妈的耳聋了吗?
You too, Greyjoy. Are you bloody deaf?"," You too, Greyjoy. Have you not heard properly?",,True,False,False
2464864,,,,"不要担心, 夫人.
Have no fear, My Lady.",,,False,False,False
2466800,,,,"<i>我们会拿剑拥穿泰温兰尼斯特的屁眼...
We'll shove our swords up Tywin Lannister's bunghole</i>"," We'll get close to Tywin Lannister in a disrespectful manner...
We'll be very rude towards Tywin Lannister...",,True,False,False
2469601,,,,"然后打下红堡救出奈德.
and then it's on to the Red Keep to free Ned.",,,False,False,False
2472405,,,,"- 你这老鬼头, 罗德利克. - 大琼恩.
- You old devil, Rodrik. - Jon.",,,False,False,False
2475373,,,,"你的功夫还没荒废, 是吗?
You're not wasting away, are you?",,,False,False,False
2488952,,,,"我还清楚地记得你出生那天的样子...
I remember the day you came into this world",,,False,False,False
2491822,,,,"脸红红的, 大声哭闹.
red-faced and squalling.",,,False,False,False
2496360,,,,"现在我却看到你率领着一支大军上战场.
And now I find you leading a host to war.",,,False,False,False
2500063,,,,"- 没别人了. - 没别人?
- There was no one else. - No one?",,,False,False,False
2502500,,,,"我刚才见到的那些人是谁?
Who were those men I saw here?",,,False,False,False
2505269,,,,"- 他们都不是史塔克. - 他们都身经百战.
- None of them are Starks. - All of them are seasoned in battle.",,,False,False,False
2508373,,,,"如果你想把我送回临冬城...
If you think you can send me back to Winterfell--",,,False,False,False
2511443,,,,"哦, 我真希望能这么做.
Oh, would that I could.",,,False,False,False
2516782,,,,"我收到了...
There was...",,,False,False,False
2518784,,,,"一封信.
a letter.",,,False,False,False
2523655,,,,"珊莎写来的.
From Sansa.",,,False,False,False
2526059,,,,"你的意思是王后写来的.
From the Queen, you mean.",,,False,False,False
2536333,,,,"- 上面没有提到艾莉亚. - 确实没有.
- There's no mention of Arya. - No.",,,False,False,False
2550047,,,,"你带来多少人?
How many men do you have?",,,False,False,False
2552414,,,,"一万八千.
18,000.",,,False,False,False
2554851,,,,"如果我去君临向乔佛里屈膝下跪...
If I go to King's Landing and bend my knee to Joffrey--",,,False,False,False
2557353,,,,"不, 那样你将永远无法离开.
you would never be allowed to leave. No.",,,False,False,False
2560456,,,,"我们最大的希望... 或者说惟一的希望...
Our best hope-- our only hope--",,,False,False,False
2563259,,,,"便是你能在战场上击败对手.
is that you can defeat them in the field.",,,False,False,False
2566596,,,,"如果我战败?
And if I lose?",,,False,False,False
2568664,,,,"你知道坦格利安家孩子们的下场吗...
Do you know what happened to the Targaryen children",,,False,False,False
2571233,,,,"- 当君临城陷的时候? - 他们在睡梦中被屠杀.
- when the Mad King fell? - They were butchered in their sleep.",,,False,False,False
2574271,,,,"是泰温兰尼斯特下的命令.
On the orders of Tywin Lannister.",,,False,False,False
2577007,,,,"多年的时光并没有使他变仁慈一点.
And the years have not made him kinder.",,,False,False,False
2582813,,,,"如果你战败,
If you lose,",,,False,False,False
2585016,,,,"你的父亲会死,
your father dies,",,,False,False,False
2587753,,,,"你的妹妹们也会死,
your sisters die,",,,False,False,False
2589320,,,,"<i>我们都会死.
we die.</i>",,,False,False,False
2594125,,,,"好吧, 那事情就简单了.
Well, that makes it simple then.",,,False,False,False
2597494,,,,"我想是这样.
I suppose it does.",,,False,False,False
2622516,,,,"现在最好由波隆和我两个过去.
From here it might be best if Bronn and I continue alone.",,,False,False,False
2625786,,,,"对泰温之子提利昂来说最好.
Best for Tyrion son of Tywin.",,,False,False,False
2628389,,,,"对我们来说可不好.
Not best for me.",,,False,False,False
2630425,,,,"如果半人背叛我们,
If the half man betrays us,",,,False,False,False
2633628,,,,"多夫之子夏嘎就会剁掉他的命根子...
Shagga Son of Dolf will cut off his manhood--",,,False,False,False
2637099,,,,"拿去喂山羊, 我知道.
and feed it to the goats, yes.",,,False,False,False
2642139,,,,"那好吧.
All right then.",,,False,False,False
2644740,,,,"我要去见我父亲了.
Time to meet my father.",,,False,False,False
2679275,,,,"- 提利昂. - 叔叔.
- Tyrion. - Uncle.",,,False,False,False
2682112,,,,"父亲.
Father.",,,False,False,False
2685483,,,,"看来关于你已死的传言不攻自破了.
The rumors of your demise were unfounded.",,,False,False,False
2688518,,,,"真抱歉让您失望了.
Sorry to disappoint you.",,,False,False,False
2691954,,,,"这些是什么人...
And who are these...",,,False,False,False
2694523,,,,"<i>你的同伴?
Companions of yours?</i>",,,False,False,False
2698827,,,,"这位是多夫之子夏嘎,
This is Shagga Son of Dolf,",,,False,False,False
2701295,,,,"<i>石鸦部的酋长.
Chieftain of the Stone Crows.</i>",,,False,False,False
2703697,,,,"<i>提魅之子提魅, 灼人部的首领.
Timett Son of Timett, ruler of the Burned Men.</i>",,,False,False,False
2708101,,,,"<i>这位美少女是齐克之女齐拉
This fair maid is Chella daughter of Cheyk,</i>",,,False,False,False
2712873,,,,"<i>黑耳部的领袖.
leader of the Black Ears.</i>",,,False,False,False
2715277,,,,"而这位是波隆, 谁人之子来着...
And here we have Bronn son of...",,,False,False,False
2718681,,,,"你不会认识他的.
You wouldn't know him.",,,False,False,False
2723286,,,,"可否允许我为各位介绍我的父亲大人,
May I present My Lord Father,",,,False,False,False
2725889,,,,"兰尼斯特家族的泰陀斯之子泰温,
Tywin son of Tytos of House Lannister,",,,False,False,False
2728559,,,,"<i>凯岩城主暨西境守护.
Lord of Casterly Rock and Warden of the West?</i>",,,False,False,False
2733597,,,,"非常感谢您为我出兵打仗.
Kind of you to go to war for me.",,,False,False,False
2739269,,,,"你使我们别无选择.
You left us no choice.",,,False,False,False
2741239,,,,"这事关家族的荣誉.
The honor of the House was at stake.",,,False,False,False
2744809,,,,"你哥哥詹姆绝不会如此轻易地束手就擒的.
Your brother would never have submitted to capture so meekly.",,,False,False,False
2748012,,,,"我们确实有所不同, 詹姆和我.
We have our differences, Jaime and I.",,,False,False,False
2750581,,,,"他更勇敢. 而我更帅气.
He's braver. I'm better looking.",,,False,False,False
2752784,,,,"他满身都是荣耀.
He's been covering himself in glory.",,,False,False,False
2755153,,,,"詹姆在金牙城外击溃了三河诸侯,
Jaime smashed the River Lords at the Golden Tooth,",,,False,False,False
2758423,,,,"现在正在围攻奔流城, 凯特琳史塔克的老家.
and now lays siege to Riverrun, Catelyn Stark's homeland.",,,False,False,False
2762126,,,,"史塔克家在做什么? 艾德大人?
And the Starks? Lord Eddard?",,,False,False,False
2764262,,,,"--现在是我们的人质. 他在地牢里无法带兵打仗.
--Is our hostage. He will lead no armies from his dungeon cell.",,,False,False,False
2768367,,,,"我那美丽的姐姐是怎么说服国王
How did my sweet sister persuade the King",,,False,False,False
2770434,,,,"囚禁他亲爱的朋友奈德的?
to imprison his dear friend Ned?",,,False,False,False
2772338,,,,"劳勃拜拉席恩死了. 如今是乔佛里在君临执政.
Robert Baratheon is dead. Joffrey rules in King's Landing.",,,False,False,False
2779313,,,,"你的意思是说是我姐姐在执政.
My sister rules, you mean.",,,False,False,False
2782483,,,,"史塔克的儿子已经下令召集封臣.
Stark's son has called his banners.",,,False,False,False
2784818,,,,"- 他正带着一支大军南下. - 不过是个毛头小子.
- He moves south with a strong host. - A green boy.",,,False,False,False
2788289,,,,"等他尝到战斗的滋味就会...
One taste of battle and he'll run",,,False,False,False
2790090,,,,"夹着尾巴逃回临冬城.
back to Winterfell wi his tail between his legs.",,,False,False,False
2793862,,,,"也许吧.
Maybe.",,,False,False,False
2795396,,,,"不过那小子确实很好战.
Though the boy does have a certain belligerence.",,,False,False,False
2797998,,,,"你会喜欢他的.
You'd like him.",,,False,False,False
2800534,,,,"既然我们说到打仗的事情,
While we're on the subject of war,",,,False,False,False
2804606,,,,"我对这几位朋友做过承诺
I made promises to my friends here",,,False,False,False
2807342,,,,"而兰尼斯特有债必还.
and a Lannister always pays his debts.",,,False,False,False
2809744,,,,"<i>我们需要三千个头盔和盾牌,
We shall require 3,000 helms and shields,</i>",,,False,False,False
2812847,,,,"还有刀剑, 长枪,
plus swords, pikes,",,,False,False,False
2815115,,,,"护甲, 钉锤...
gorgets, maces--",,,False,False,False
2816951,,,,"如果大人同意,
if it please My Lord,",,,False,False,False
2819552,,,,"亚当爵士要我来报告, 北境军队
Ser Addam bids me report that the Northmen",,,False,False,False
2821655,,,,"已经越过了颈泽.
have crossed the neck.",,,False,False,False
2825057,,,,"小狼就要钻进狮口了.
The wolf rushes into the lion's jaws.",,,False,False,False
2827559,,,,"好吧. 凯冯, 立刻下令敲鼓集合.
So be it. Kevan, command the drummers beat assembly.",,,False,False,False
2833300,,,,"并送信给詹姆说我将前去同罗柏史塔克决战.
And send word to Jaime that I am moving against Robb Stark.",,,False,False,False
2836469,,,,"遵命, 大人.
At once, My Lord.",,,False,False,False
2851387,,,,"听说山地部落的人都是伟大的战士.
It is said that the men of the Mountain clans are great warriors.",,,False,False,False
2854389,,,,"与我一同出兵作战
Ride with me against my enemies",,,False,False,False
2856157,,,,"你们将得到我儿子承诺的一切, 甚至更多.
and you shall have all my son promised you and more.",,,False,False,False
2859228,,,,"但这个半人得跟我们一起作战.
Only if the half man fights with us.",,,False,False,False
2861498,,,,"直到我们拿到他答应的武器,
Until we hold the steel he pledged us,",,,False,False,False
2864969,,,,"这小狮子的命是我们的.
the little lion's life is ours.",,,False,False,False
2872943,,,,"<i>斥候报告说泰温大人正在北上.
Rodrik: The scouts report Lord Tywin moves north.</i>",,,False,False,False
2875646,,,,"我们需要凭借险要地形截住他,
We need to get him on broken ground,",,,False,False,False
2877514,,,,"使他的骑士无法发挥力量.
put his Knights at a disadvantage.",,,False,False,False
2879215,,,,"不, 我们要从他侧面绕过去
No, we need to get around him",,,False,False,False
2881351,,,,"并打破詹姆兰尼斯特对奔流城的围攻.
and break Jaime Lannister's siege of Riverrun.",,,False,False,False
2884289,,,,"这样三河诸候就会加入我们的队伍.
Do that and the River Lords will join us.",,,False,False,False
2887157,,,,"无论怎样做我们都需要先过绿叉河
To do either we need to cross the river",,,False,False,False
2889059,,,,"而孪河城是过河的惟一路线.
and the only crossing is at The Twins.",,,False,False,False
2890760,,,,"<i>佛雷大人控制着孪河桥.
Theon: Lord Frey controls that bridge.</i>",,,False,False,False
2892829,,,,"他是你父亲的封臣.
Your father's bannerman.",,,False,False,False
2894431,,,,"我父亲称他为 ""迟到的佛雷大人""
""The late Lord Frey"" my father calls him.",,,False,False,False
2897701,,,,"当年三叉戟河之战, 他在战斗结束后才现身.
At the Trident, he didn't appear until the battle was done.",,,False,False,False
2901237,,,,"不是每个人都把自己的誓言当回事的.
Some men takes their oaths more seriously than others.",,,False,False,False
2907244,,,,( Grunting ),,,False,False,False
2912682,,,,"罗柏说得对. 我们需要那座桥.
Robb's right. We need that bridge.",,,False,False,False
2915452,,,,"那么该怎么办?
So what's it going to be?",,,False,False,False
2917588,,,,"我们先对付詹姆还是泰温?
Do we move against Jaime or Lord Tywin?",,,False,False,False
2925161,,,,"打扰了, 大人.
Your pardon, my lords.",,,False,False,False
2926730,,,,"<i>我们抓住了一个兰尼斯特军的斥候.
We've captured a Lannister scout.</i>",,,False,False,False
2931302,,,,"别担心, 小伙子. 他不会活着离开这个帐篷.
Don't worry, lad. He won't b  leaving this tent with his head.",,,False,False,False
2935974,,,,"你们在哪儿发现他的?
Where did you find him?",,,False,False,False
2937675,,,,"在营地周围的树丛里.
In the brush above the encampment.",,,False,False,False
2939844,,,,"<i>他好象正在估算人数.
He looked to be counting.</i>",,,False,False,False
2952157,,,,"你算出来有多少人?
How high did you get?",,,False,False,False
2956327,,,,"两万. 或许更多.
20,000. Maybe more.",,,False,False,False
2959364,,,,"你不必自己动手行刑.
You don't have to do this yourself.",,,False,False,False
2961132,,,,"您父亲会理解的...
Your father would understand--",,,False,False,False
2962733,,,,"我父亲懂得仁慈, 如果不是非杀不可.
My father unrstands mercy, when there is room for it.",,,False,False,False
2968172,,,,"他也懂得荣誉...
And he understands honor...",,,False,False,False
2972811,,,,"和勇气.
and courage.",,,False,False,False
2976981,,,,"放他走吧.
Let him go.",,,False,False,False
2979784,,,,"罗柏.
Robb.",,,False,False,False
2994197,,,,"去告诉泰温大人, 凛冬将至.
( Softly ) Tell Lord Tywin Winter is coming for him.",,,False,False,False
2997199,,,,"两万北境大军正在南下, 看看他是不是真的能拉金屎.
20,000 Northerners marching south to find out if he really does shit gold.","20,000 Northerners marching south to see if he can truly be trustworthy.",,True,False,False
3004206,,,,"遵命, 大人.
Yes, My Lord.",,,False,False,False
3005739,,,,"多谢, 大人.
Thank you, My Lord.",,,False,False,False
3016985,,,,"你疯了吗, 孩子?! 放他走?
Are you touched, boy?! Letting him go?",,,False,False,False
3020722,,,,"你又称我孩子了.
You call me boy again.",,,False,False,False
3024260,,,,"下去吧.
Go on.",,,False,False,False
3035070,,,,( Growls ),,,False,False,False
3042909,,,,"喂.
Oi.",,,False,False,False
3051184,,,,"<i>国王陛下决定...
Pycelle: It is also the wish of His Grace</i>",,,False,False,False
3053887,,,,"<i>尽忠职守的杰诺斯史林特,
that his loyal servant Janos Slynt,</i>",,,False,False,False
3059226,,,,"<i>- 都城守卫队司令... - 艾伦爵士.
- Commander of the City Watch... - Ser Aron.</i>",,,False,False,False
3062364,,,,"<i>立刻擢升为贵族...
...Be at once raised to the rank of Lord...</i>",,,False,False,False
3065967,,,,"<i>- 盖尔斯大人. - ...赐予古老的赫伦堡,
- Lord Gyles. - ...And granted the ancient seat of Harrenhal,</i>",,,False,False,False
3071472,,,,"<i>其子嗣将世代继承此等荣耀
and that his sons and grandsons shall hold this honor</i>",,,False,False,False
3075342,,,,"<i>直到世界末日.
after him until the end of time.</i>",,,False,False,False
3080481,,,,( Lords mutter ),,,False,False,False
3084284,,,,"为取代叛徒艾德史塔克,
In the place of the traitor Eddard Stark,",,,False,False,False
